,pid,task,starttime,endtime,response,response_English,response_English_cleaned,response_English_corrected,invalid,jump_GT,creative,response_len,previous_response_len,RT,previous_response_English,order,clusters_GPT,previous_clusters_GPT,jump_GPT,SS,SS_ref,cluster,previous_cluster,cluster_dist,jump,previous_jump,order_in_cluster,frequency
2853,2857,2,1613747112057,1613747126590,meenemen maar een berg en achterlaten als herinnering ,just take a mountain and leave it as a memory,take mountain leave memory,memory of a mountain,,,,54,35.0,5.594263805959900,painting a beautiful work of art,6,[56],[17],1.0,0.7373448610305790,0.74968714,5,7,0.829435313977061,1,1,1,-6.431331081933480
2854,2857,2,1613747126590,1613747161941,in je wc water bak leggen zodat je minder water gebruikt bij het doorspoelen ,Place it in your toilet water bowl so that you use less water when flushing,Place toilet water bowl use less water flushing,Water conservation tool while flushing,,,1,77,54.0,6.128731850247600,just take a mountain and leave it as a memory,7,"[27, 58]",[56],1.0,0.75615394115448,0.7316134,12,5,0.7880937663535170,1,1,1,-6.585481761760740
2855,2857,2,1613747161941,1613747185469,de baksteen aan iets vast maken waarvan je wilt dat het niet elke keer verplaatst wordt,Attach the brick to something that you don't want to be moved every time,Attach brick something n't want moved every time,Hold in place,,,,87,77.0,5.5991135035640600,Place it in your toilet water bowl so that you use less water when flushing,8,[20],"[27, 58]",1.0,0.7623183131217960,0.86785185,1,12,0.9503425445799080,1,1,1,-4.40694931743667
2856,2857,2,1613747185469,1613747208689,deurstopper,door stopper,door stopper,,,,,11,87.0,7.654755543053970,Attach the brick to something that you don't want to be moved every time,9,[20],[20],0.0,0.7649166584014890,0.7594697,17,1,0.9503425445799080,1,1,1,-4.059753117452480
2857,2857,2,1613747208689,1613747252034,planten drogen door de baksteen erop te leggen ,plants to dry by placing the brick on top,plants dry placing brick top,,1,,,47,11.0,6.826527915980780,door stopper,10,[25],[20],1.0,0.7390856146812440,0.8554141,1,17,0.9382744905795970,1,1,1,-5.544027886932580
2858,2857,2,1613747252034,1613747261144,noten kraken ,crack nuts,crack nuts,,,,,13,47.0,6.551821818318480,plants to dry by placing the brick on top,11,[51],[25],1.0,0.7522950172424320,0.79495835,21,1,0.9382744905795970,1,1,1,-6.074656137994750
2859,2857,2,1613747261144,1613747292989,messen slijpen ,sharpening knives,sharpening knives,,,,,15,13.0,7.660467696879470,crack nuts,12,[11],[51],1.0,0.7042553424835210,0.76282203,13,21,0.7832745764498290,1,1,1,-5.486869473092630
2860,2857,2,1613747292989,1613747301499,je eelt van je voet weg halen ,remove your calluses from your foot,remove calluses foot,,,,,30,15.0,5.646918135219200,sharpening knives,13,[34],[11],1.0,0.7224114537239080,0.72391975,6,13,0.9549627758067370,1,1,1,-5.199187400640850
2861,2857,2,1613747301499,1613747308158,nagelsvijlen ,nail files,nail files,,,,,13,30.0,6.238287064237960,remove your calluses from your foot,14,[34],[34],0.0,0.75230473279953,0.7428341,21,6,0.9549627758067370,1,1,1,-5.738183901373530
2862,2857,2,1613747308158,1613747408295,aan een touw vastmaken en gebruiken als hefboom voor iets wat je hoog en droog wilt hebben hangen,Attach to a rope and use it as leverage for something you want to hang high and dry,Attach rope use leverage something want hang high dry,,1,,,97,13.0,6.939341351316100,nail files,15,[11],[34],1.0,0.7476307153701780,0.73487616,5,21,0.7163648314883050,1,1,1,-6.431331081933480
2863,2857,2,1613747408295,1613747490873,kaarsjes erop zetten voor een urban fibe ,put candles on it for an urban fiber,put candles urban fiber,Candle holder,,,,41,97.0,7.6078023807294900,Attach to a rope and use it as leverage for something you want to hang high and dry,16,"[12, 47]",[11],1.0,0.819084882736206,0.79823387,15,5,0.8267850004917050,1,1,1,-5.241747015059640
2864,2857,2,1613747490873,1613747537491,een gedichtje erom schrijven,write a poem about it,write poem,write a poem about it,,,,28,41.0,7.417387333584910,put candles on it for an urban fiber,17,[7],"[12, 47]",1.0,0.7748518586158750,0.7325847,14,15,0.8267850004917050,1,1,1,-5.669191029886580
2865,2858,2,1613754125981,1613754132522,metselen,laying bricks,laying bricks,lay,,,,8,11.0,6.70609798588144,Build a house,1,[1],"[1, 13]",0.0,0.7895607948303220,0.90290046,1,3,0.9472208259531390,1,1,1,-4.663669164284480
2866,2858,2,1613754132522,1613754183337,Tegelen,Tiling,Tiling,,,,,7,8.0,8.890002277273520,laying bricks,2,[1],[1],0.0,0.8486539125442510,0.8242042,13,1,0.9472208259531390,1,1,1,-6.431331081933480
2867,2858,2,1613754183337,1613754187937,straat leggen ,laying street,laying street,,,,,14,7.0,5.793993093688550,Tiling,3,"[1, 24]",[1],0.0,0.7994884848594670,0.7772267,13,13,0.9653449354641630,0,1,2,-5.158365406120590
2868,2858,2,1613754187937,1613754197060,iets stuk gooien,to break something,break something,,,,,16,14.0,6.345526705693880,laying street,4,[23],"[1, 24]",1.0,0.7588068246841430,0.78638566,21,13,0.9653449354641630,1,0,1,-4.739655071262410
2869,2858,2,1613754197060,1613754205186,beeldhouwen ,sculpt,sculpt,,,,,12,16.0,6.517548173262950,to break something,5,[17],[23],1.0,0.7699180841445920,0.7784828,7,21,0.7576258181926930,1,1,1,-5.738183901373530
2870,2858,2,1613754205186,1613754249351,kelder maken,make a cellar,make cellar,,,,,12,12.0,8.210713319992500,sculpt,6,"[1, 13]",[17],1.0,0.7482331395149230,0.7691015,21,7,0.783916534121764,1,1,1,-6.585481761760740
2871,2858,2,1613754249351,1613754272781,steenoven maken,make a brick oven,make brick oven,,,,,15,12.0,7.35356226637368,make a cellar,7,[9],"[1, 13]",1.0,0.7611851692199710,0.9024971,9,21,0.783916534121764,1,1,1,-5.812291873527260
2872,2858,2,1613754272781,1613754312519,in stukjes maken en een klein huisje maken,cut it into pieces and make a small house,cut pieces make small house,house,,,,42,15.0,6.852129303803420,make a brick oven,8,[54],[9],1.0,0.7716168165206910,0.7867763,3,9,0.736169546355502,1,1,1,-4.793722292532680
2873,2858,2,1613754312519,1613754317355,poppenhuis maken,make a dollhouse,make dollhouse,dollhouse,,,,16,42.0,5.71042701737487,cut it into pieces and make a small house,9,"[1, 33]",[54],1.0,0.8429211378097530,0.7498371,15,3,0.7505571088052670,1,1,1,-5.979345958190420
2874,2858,2,1613754317355,1613754341741,mozaiek,mosaic,mosaic,,,,,7,16.0,8.155782562003170,make a dollhouse,10,[54],"[1, 33]",1.0,0.709382176399231,0.7824931,13,15,0.7505571088052670,1,1,1,-6.180016653652570
2875,2858,2,1613754341741,1613754473442,Treinstation maken,Create a train station,Create train station,Train station,,,,18,7.0,8.897883553931580,mosaic,11,"[1, 13]",[54],1.0,0.7418854236602780,0.7475611,5,13,0.9033121037354120,1,1,1,-5.979345958190420
2876,2858,2,1613754473442,1613754684220,Beschilderen,Painting,Painting,,,,,12,18.0,9.773639843002880,Create a train station,12,[53],"[1, 13]",1.0,0.7457815408706670,0.766853,7,5,0.9033121037354120,1,1,1,-4.445415598264470
2877,2862,2,1613858997646,1613858999299,iemand slaan,to hit someone,hit someone,,,,,12,11.0,4.923623917106630,build a house,1,[4],"[1, 13]",1.0,0.7007008790969850,0.7542258,22,3,0.9597511654526220,1,1,1,-4.688361776874860
2878,2862,2,1613858999299,1613859004555,als schep gebruiken,use as a shovel,use shovel,,,,,19,12.0,5.6217824433171500,to hit someone,2,[11],[4],1.0,0.7732763290405270,0.76329666,13,22,0.9597511654526220,1,1,1,-5.432802251822350
2879,2862,2,1613859004555,1613859013172,kapot gooien ,to smash,smash,,,,,13,19.0,6.496165685209880,use as a shovel,3,[23],[11],1.0,0.7728857398033140,0.7812447,21,13,0.8789215090181480,1,1,1,-5.199187400640850
2880,2862,2,1613859013172,1613859035892,een raam kapot gooien,breaking a window,breaking window,,,,,21,13.0,6.986247334466310,to smash,4,[23],[23],0.0,0.7942177057266240,0.76331896,18,21,0.915954544487911,1,1,1,-4.850880706372630
2881,2862,2,1613859035892,1613859053245,een tafel bouwen,build a table,build table,,,,,16,21.0,6.988701424586550,breaking a window,5,"[1, 5]",[23],1.0,0.7428832054138180,0.7656985,4,18,0.9842277502032170,1,1,1,-4.40694931743667
2882,2862,2,1613859053245,1613859055115,een kast bouwen,build a cupboard,build cupboard,,,,,15,16.0,4.82363614775119,build a table,6,"[1, 5]","[1, 5]",0.0,0.822861909866333,0.796322,4,4,0.9842277502032170,0,1,2,-6.431331081933480
2883,2862,2,1613859055115,1613859064845,een stoel bouwen,build a chair,build chair,,,,,16,15.0,6.40996926872395,build a cupboard,7,"[1, 5]","[1, 5]",0.0,0.8040356040000920,0.7781811,4,4,0.7353998435799480,0,0,3,-4.943254026503650
2884,2862,2,1613859064845,1613859067636,een bed bouwen,build a bed,build bed,,,,,14,16.0,5.293843086153120,build a chair,8,"[1, 5]","[1, 5]",0.0,0.8263016939163210,0.7792804,4,4,0.9887728021905690,0,0,4,-5.604652508749010
2885,2862,2,1613859067636,1613859082669,op iets leggen zodat het niet wegwaait ,to put it on something so that it doesn't blow away,put something n't blow away,Weight against wind,,,,39,14.0,5.953792633944550,build a bed,9,[20],"[1, 5]",1.0,0.7362667322158810,0.7630614,19,4,0.9887728021905690,1,0,1,-5.738183901373530
2886,2862,2,1613859082669,1613859126446,om iets te laten zinken,to sink something,sink something,,,,,23,39.0,7.551238272221320,to put it on something so that it doesn't blow away,10,[45],[20],1.0,0.8132087588310240,0.7619574,12,19,0.7791583012047280,1,1,1,-5.286198777630480
2887,2862,2,1613859126446,1613859168113,een vuurkorf maken,make a fire pit,make fire pit,,,,,18,23.0,7.746984964719830,to sink something,11,"[1, 31]",[45],1.0,0.7427772283554080,0.78541964,8,12,0.7791583012047280,1,1,1,-5.604652508749010
2888,2862,2,1613859168113,1613859171598,een zwembad bouwen,build a swimming pool,build swimming pool,,,,,18,18.0,5.264559482712560,make a fire pit,12,"[1, 13]","[1, 31]",0.0,0.7477442622184750,0.74029523,12,8,0.8169793538791440,1,1,1,-6.431331081933480
2889,2862,2,1613859171598,1613859182911,een weg leggen,lay a road,lay road,,,,,14,18.0,6.694341029852780,build a swimming pool,13,"[1, 24]","[1, 13]",0.0,0.7156753540039060,0.77050066,10,12,0.967107402389044,1,1,1,-5.199187400640850
2890,2862,2,1613859182911,1613859230895,gaten erin maken en als kaarsenhouder gebruiken,make holes in it and use it as a candle holder,make holes use candle holder,Candle holder,,,,47,14.0,6.928230396001280,lay a road,14,[6],"[1, 24]",1.0,0.7492867708206180,0.77279663,15,10,0.967107402389044,1,1,1,-5.241747015059640
2891,2862,2,1613859230895,1613859262127,inbreken,hack,hack,,1,,,8,47.0,8.269692908597290,make holes in it and use it as a candle holder,15,[0],[6],1.0,0.7345759272575380,0.78179395,14,15,0.9520973313258810,1,1,1,-5.045036720813590
2892,2862,2,1613859262127,1613859290120,een openhaard bouwen,build a fireplace,build fireplace,fireplace,,,,20,8.0,7.243798852311800,hack,16,"[1, 9, 31]",[0],1.0,0.696528434753418,0.8028539,8,14,0.9520973313258810,1,1,1,-5.381508957434800
2893,2862,2,1613859290120,1613859315297,iets plat slaan ,smash something flat,smash something flat,,,,,16,20.0,7.360938548298400,build a fireplace,17,[23],"[1, 9, 31]",1.0,0.713194727897644,0.7850623,21,8,0.7768999423912550,1,1,1,-5.199187400640850
2894,2862,2,1613859315297,1613859338152,aan ballonnen vastmaken zodat ze niet wegvliegen ,attach to balloons so they don't fly away,attach balloons n't fly away,Weight against wind for balloons,,,,49,16.0,6.144568761213590,smash something flat,18,[20],[23],1.0,0.7739056348800660,0.71894246,19,21,0.8154020229998590,1,1,1,-5.432802251822350
2895,2862,2,1613859338152,1613859359273,als mini plank,as a mini shelf,mini shelf,,,,,14,49.0,7.318800029986390,attach to balloons so they don't fly away,19,[6],[20],1.0,0.7213830947875980,0.7644207,4,19,0.8154020229998590,1,1,1,-5.812291873527260
2896,2862,2,1613859359273,1613859367402,boekenhouders,bookkeepers,bookkeepers,,,,,13,14.0,6.437843953168620,as a mini shelf,20,[52],[6],1.0,0.7424347400665280,0.73247206,14,4,0.9758765896908650,1,1,1,-5.812291873527260
2897,2862,2,1613859367402,1613859546280,iets verzwaren,to make something heavier,make something heavier,,,,,14,13.0,9.455382391991510,bookkeepers,21,[26],[52],1.0,0.7274409532547000,0.77567947,16,14,0.9758765896908650,1,1,1,-5.332718793265370
2898,2863,2,1613917846811,1613917866361,home made bbq,home made BBQ,home made BBQ,,,,,13,11.0,7.3156149537233000,bookend,1,"[1, 31]",[6],1.0,0.7486979365348820,0.7772505,9,4,0.987912703687808,1,1,1,-6.431331081933480
2899,2863,2,1613917866361,1613918074168,paperweight,paperweight,paperweight,,,,,11,13.0,9.846456536997780,home made BBQ,2,[20],"[1, 31]",1.0,0.704464316368103,0.76691777,22,9,0.8112510388688330,1,1,1,-5.158365406120590
2900,2863,2,1613918074168,1613918108157,omknopen als gewichten voor hardlopen ,tie as weights for running,tie weights running,Running weights,,,,38,11.0,6.795926520853310,paperweight,3,[26],[20],1.0,0.7235260009765630,0.72511697,16,22,0.8610429452726540,1,1,1,-5.286198777630480
2901,2863,2,1613918108157,1613918156852,als contra gewicht voor een mobiel,as a counterweight for a mobile,counterweight mobile,counterweight,,,,34,38.0,7.266796538633250,tie as weights for running,4,[46],[26],1.0,0.7992698550224300,0.7689579,16,16,0.980115627474258,0,1,2,-5.158365406120590
2902,2863,2,1613918156852,1613918171394,inleisten ,inleisten,inleisten,,1,,,10,34.0,7.282039269606730,as a counterweight for a mobile,5,[0],[46],1.0,0.7323252558708190,0.73398376,14,16,0.9878608909148350,1,0,1,-4.688361776874860
2903,2863,2,1613918171394,1613918207891,als gewicht met touwtje er aan voor het automatisch dicht laten vallen van een hek,as a weight with a string attached to it to automatically close a gate,weight string attached automatically close gate,Weight to close gate,,,,82,10.0,6.097704249338740,inleisten,6,"[26, 39]",[0],1.0,0.755325973033905,0.76370585,17,14,0.9878608909148350,1,1,1,-4.713679584859150
2904,2863,2,1613918207891,1613918219746,prespapier,press paper,press paper,,,,,10,82.0,7.077709001782230,as a weight with a string attached to it to automatically close a gate,7,[34],"[26, 39]",1.0,0.7640851140022280,0.7522565,14,17,0.8915292792835360,1,1,1,-6.767803318554690
2905,2863,2,1613918219746,1613918263069,bloemen pers,flower press,flower press,,,,,12,10.0,8.191463051326930,press paper,8,[54],[34],1.0,0.8579496741294860,0.7463935,14,14,1,0,1,2,-6.767803318554690
2906,2863,2,1613918263069,1613918301503,'baksteen' stoten ,'brick' punches,'brick ' punches,punch,,,,18,12.0,7.666208914909340,flower press,9,[2],[54],1.0,0.7610414028167730,0.9022507,1,14,0.9503425445799080,1,0,1,-4.40694931743667
2907,2863,2,1613918301503,1613918317418,als trappetje/opstapje,as a step/step,step/step,step,,,,22,18.0,6.583629240704070,'brick' punches,10,[28],[2],1.0,0.7666764259338380,0.77259374,6,1,0.9503425445799080,1,1,1,-5.812291873527260
2908,2863,2,1613918317418,1613918342913,als alternatief voor als je ej schuurpapier kwijt bent,as an alternative if you have lost your sandpaper,alternative lost sandpaper,sandpaper,,,,54,22.0,6.1567239310908000,as a step/step,11,[50],[28],1.0,0.7656280994415280,0.73353004,13,6,0.7018771687828670,1,1,1,-6.297799689308960
2909,2864,2,1613924001513,1613924013613,straten bouwen,building streets,building streets,,,,,14,11.0,6.761614103928580,build a house,1,"[1, 24]","[1, 13]",0.0,0.8177967667579650,0.7970861,10,3,0.7651236029238930,1,1,1,-5.286198777630480
2910,2864,2,1613924013613,1613924021900,muurtje bouwen,build a wall,build wall,,,,,14,14.0,6.382963533763330,building streets,2,"[1, 13, 60]","[1, 24]",0.0,0.8283953666687010,0.8266508,2,10,0.7141290856780930,1,1,1,-4.266367366815480
2911,2864,2,1613924021900,1613924037367,moordwapen ,murder weapon,murder weapon,,,,,11,14.0,7.248390914539560,build a wall,3,"[48, 44]","[1, 13, 60]",1.0,0.7120473384857180,0.74363184,22,2,0.7109014029661880,1,1,1,-3.772071045000700
2912,2864,2,1613924037367,1613924083324,beeldhouwen in de baksteen ?,sculpting in the brick?,sculpting brick ?,scultpting,,,,28,11.0,7.403104617608630,murder weapon,4,[17],"[48, 44]",1.0,0.7298970222473150,0.8942789,1,22,0.8553814994774670,1,1,1,-5.009945401002320
2913,2864,2,1613924083324,1613924092468,als gooi voorwerp,as a throwing object,throwing object,,,,,17,28.0,6.287174967720310,sculpting in the brick?,5,[2],[17],1.0,0.7839003801345830,0.787583,20,1,0.919197638439046,1,1,1,-4.282896668766690
2914,2864,2,1613924092468,1613924135269,balanseren op een baksteen,balancing on a brick,balancing brick,balancing,,,,26,17.0,7.406068330618080,as a throwing object,6,[46],[2],1.0,0.806351363658905,0.8940718,1,20,0.9503425445799080,1,1,1,-4.40694931743667
2915,2864,2,1613924135269,1613924145276,hard zitsteuntje,hard seat support,hard seat support,,,,,16,26.0,6.438051604745400,balancing on a brick,7,[28],[46],1.0,0.7593532800674440,0.72658145,5,1,0.9503425445799080,1,1,1,-5.8923345812007900
2916,2864,2,1613924145276,1613924165258,als krijt gebruiken ,use as chalk,use chalk,,,,,20,16.0,6.906604617224740,hard seat support,8,[7],[28],1.0,0.7062703967094420,0.7784685,10,5,0.8507669623927810,1,1,1,-4.976043849326640
2917,2864,2,1613924165258,1613924192222,verdrinken met baksteen aan een touw,drown with brick on a rope,drown brick rope,Drown ,,,,36,20.0,6.618405149429660,use as chalk,9,[45],[7],1.0,0.7790502309799190,0.863913,12,10,0.9402394452735700,1,1,1,-5.432802251822350
2918,2864,2,1613924192222,1613924213718,plons opwekker ,splash generator,splash generator,,,,1,15,36.0,7.267397482914100,drown with brick on a rope,10,[58],[45],1.0,0.7875106334686280,0.76163214,12,12,0.9431531657396680,0,1,2,-5.486869473092630
2919,2864,2,1613924213718,1613924266765,toren bouwen,build a tower,build tower,,,,,12,15.0,8.393970387009490,splash generator,11,"[1, 13]",[58],1.0,0.7312608957290650,0.80012715,3,12,0.9431531657396680,1,0,1,-4.880733669522310
2920,2864,2,1613924266765,1613924273205,tetris real life,tetris real life,tetris real life,Tetris game real life,,,,16,12.0,5.997073785872490,build a tower,12,[55],"[1, 13]",1.0,0.7383058667182920,0.7641306,20,3,0.8931452614806660,1,1,1,-5.486869473092630
2921,2864,2,1613924273205,1613924468035,raam inslaan,smash window,smash window,,,,,12,16.0,9.694960614494070,tetris real life,13,"[23, 3]",[55],1.0,0.7618288397789000,0.8007566,18,20,0.8931452614806660,1,1,1,-4.425997512407360
2922,2864,2,1613924468035,1613924483964,deurstopper,door stopper,door stopper,,,,,11,12.0,7.27782869749722,smash window,14,[20],"[23, 3]",1.0,0.7995761632919310,0.7594697,17,18,0.6879593071794810,1,1,1,-4.059753117452480
2923,2867,2,1613938954695,1613938968077,Een hoge toren bouwen,Build a high tower,Build high tower,,,,,21,39.0,6.456750966603330,You can build a house with a brick,1,"[1, 13]","[1, 13]",0.0,0.7942569255828860,0.78781176,3,1,0.9472208259531390,1,1,1,-4.880733669522310
